id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano
1737230430,708161ad-bc02-340b-a493-f2252884e9f7,-10.81605,-37.61229,2024-12-17 16:47:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1737230452,e41d0247-40cf-36e9-8031-17fd7bfbf781,-10.36663,-36.65524,2024-12-17 16:47:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
1737720304,937fd5db-44a8-33cf-82c6-dfc4eacd65b0,-10.43273,-36.81499,2024-12-20 17:09:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1738029082,afcc8987-adf2-352f-8fdc-c3a59359588b,-10.33373,-36.61065,2024-12-22 16:49:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
1738180155,6bffecfb-494e-3928-adc3-7977057ce6fa,-10.57327,-36.85835,2024-12-23 17:28:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1738180173,4cb2ded0-c76f-367d-8816-d5b785afb39f,-10.5679,-36.86431,2024-12-23 17:28:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1738180212,07b74398-6f85-3905-bcbe-d05ebfeaf4fb,-10.55957,-36.86063,2024-12-23 17:28:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1738322323,15ba24e4-8111-31bb-8025-f597823f3750,-10.3649,-37.30569,2024-12-24 16:30:00,Brasil,SERGIPE,NOSSA SENHORA DAS DORES,Mata Atlântica,2024
1738322376,355d83fa-1f5e-3edc-85c7-0ee85cfd9a1d,-10.34329,-36.79329,2024-12-24 16:30:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1738322379,0b75cd39-e8b4-31fa-8f14-abfc94b35cb0,-10.3791,-37.30338,2024-12-24 16:30:00,Brasil,SERGIPE,NOSSA SENHORA DAS DORES,Mata Atlântica,2024
1738443637,2ad5c3e0-8e90-3974-bdde-87f584e74af0,-11.27913,-37.94965,2024-12-25 17:09:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1738443927,45f58b32-cb2d-3fe6-a351-2e4b6f28501d,-11.27011,-37.95105,2024-12-25 17:09:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1738729931,4017593d-a0c8-3df0-9c8d-a09b47a2c350,-10.81317,-37.43737,2024-12-27 16:49:00,Brasil,SERGIPE,ITABAIANA,Mata Atlântica,2024
1738729985,c24c9e88-20e8-367d-89dc-2e83dc151df2,-10.91085,-37.99805,2024-12-27 16:49:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1738730001,0c579b59-1015-3acd-a563-38d6d785c6f7,-10.57259,-36.82389,2024-12-27 16:49:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1738730010,be80ffe8-2ac1-39fd-9d2a-9e41894fd64b,-10.3223,-36.62572,2024-12-27 16:49:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
1738730024,9442eee1-5743-34be-9a42-342b84359777,-10.90068,-37.99939,2024-12-27 16:49:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1738730039,b4fe6fc3-2355-337c-9e4f-a9b8656c5e7a,-10.91379,-37.87044,2024-12-27 16:49:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1738730096,cdf7469d-1e87-3c57-b337-25d46cb79bd5,-10.91221,-37.85854,2024-12-27 16:49:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1738730101,55bb5bdd-8c4d-387b-b38f-be12cbc1829f,-10.90053,-37.09253,2024-12-27 16:49:00,Brasil,SERGIPE,ARACAJU,Mata Atlântica,2024
1738730123,150e3d81-038f-3967-81a9-b452521f00f9,-10.90588,-37.96202,2024-12-27 16:49:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1738730126,fd3eac26-2ec6-3d57-855b-31abdbe4610b,-10.89909,-37.08189,2024-12-27 16:49:00,Brasil,SERGIPE,ARACAJU,Mata Atlântica,2024
1738730176,47d8c41a-74fd-3b8c-b7ea-df7c83e9fcc6,-10.52219,-36.73792,2024-12-27 16:49:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1738730243,99886d3c-786f-313b-a0eb-d596270b4733,-9.9407,-37.46994,2024-12-27 16:49:00,Brasil,SERGIPE,PORTO DA FOLHA,Caatinga,2024
1739096754,23e49831-a6ba-3f7d-9d6f-a2f530cb2167,-10.2826,-36.66393,2024-12-29 16:32:00,Brasil,SERGIPE,SANTANA DO SÃO FRANCISCO,Mata Atlântica,2024
1739096780,5b7ee7e9-c25f-369b-86c5-a4dee2e69fda,-10.28541,-36.68573,2024-12-29 16:32:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
1739312935,6c54b705-ab09-3fd5-8146-7f32e66e3db6,-10.98322,-37.80064,2024-12-30 17:11:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1739312968,cc087f64-2fcf-35d2-9ed4-221892858508,-11.18338,-37.24097,2024-12-30 17:09:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1739313010,c175935b-9688-371f-8c3d-1d4058919163,-11.368,-37.36491,2024-12-30 17:09:00,Brasil,SERGIPE,ESTÂNCIA,Mata Atlântica,2024
1739313049,9a8f6b33-21f1-3513-bd70-2be44eb5f56d,-10.35855,-36.7487,2024-12-30 17:11:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1739313061,60cdc247-5789-330e-9d3f-613f355a9db9,-10.99608,-37.94674,2024-12-30 17:11:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1739313092,b335efea-f05a-3286-a58b-6ffe7d5b94b7,-10.56327,-37.76873,2024-12-30 17:11:00,Brasil,SERGIPE,PINHÃO,Caatinga,2024
1739313094,b93b9f5d-7f1a-3a02-8756-2660553a2b47,-10.99754,-37.95634,2024-12-30 17:11:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1739313098,a4a895c4-637b-3711-b733-6af3ff1dd5db,-10.56474,-37.77855,2024-12-30 17:11:00,Brasil,SERGIPE,PINHÃO,Caatinga,2024
1739313272,55c9cd51-730f-3de1-a0ff-c565afdf56e3,-10.30572,-36.73986,2024-12-30 17:11:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
1739313282,a29785d8-e322-3029-9f13-224722058ae5,-10.98175,-37.79101,2024-12-30 17:11:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1739313297,02b35158-8637-3d42-9df9-121d975f1591,-11.40529,-37.77818,2024-12-30 17:09:00,Brasil,SERGIPE,TOMAR DO GERU,Mata Atlântica,2024
